title,url,year,citations
Learning Anaphoricity and Antecedent Ranking Features for Coreference Resolution,https://aclanthology.org/P15-1137,2015,105
Transferring Coreference Resolvers with Posterior Regularization,https://aclanthology.org/P15-1138,2015,16
Tea Party in the House: A Hierarchical Ideal Point Topic Model and Its Application to Republican Legislators in the 112th Congress,https://aclanthology.org/P15-1139,2015,42
"{KB}-{LDA}: Jointly Learning a Knowledge Base of Hierarchy, Relations, and Facts",https://aclanthology.org/P15-1140,2015,14
A Computationally Efficient Algorithm for Learning Topical Collocation Models,https://aclanthology.org/P15-1141,2015,2
Compositional Semantic Parsing on Semi-Structured Tables,https://aclanthology.org/P15-1142,2015,263
Graph parsing with s-graph grammars,https://aclanthology.org/P15-1143,2015,27
Sparse Overcomplete Word Vector Representations,https://aclanthology.org/P15-1144,2015,134
Learning Semantic Word Embeddings based on Ordinal Knowledge Constraints,https://aclanthology.org/P15-1145,2015,116
Adding Semantics to Data-Driven Paraphrasing,https://aclanthology.org/P15-1146,2015,53
Parsing as Reduction,https://aclanthology.org/P15-1147,2015,44
Optimal Shift-Reduce Constituent Parsing with Structured Perceptron,https://aclanthology.org/P15-1148,2015,10
"A Data-Driven, Factorization Parser for {CCG} Dependency Structures",https://aclanthology.org/P15-1149,2015,10
Improved Semantic Representations From Tree-Structured Long Short-Term Memory Networks,https://aclanthology.org/P15-1150,2015,2081
gen{CNN}: A Convolutional Architecture for Word Sequence Prediction,https://aclanthology.org/P15-1151,2015,19
Neural Responding Machine for Short-Text Conversation,https://aclanthology.org/P15-1152,2015,832
Abstractive Multi-Document Summarization via Phrase Selection and Merging,https://aclanthology.org/P15-1153,2015,104
Joint Graphical Models for Date Selection in Timeline Summarization,https://aclanthology.org/P15-1154,2015,17
Predicting Salient Updates for Disaster Summarization,https://aclanthology.org/P15-1155,2015,47
Unsupervised Prediction of Acceptability Judgements,https://aclanthology.org/P15-1156,2015,32
A Frame of Mind: Using Statistical Models for Detection of Framing and Agenda Setting Campaigns,https://aclanthology.org/P15-1157,2015,67
Why discourse affects speakers{'} choice of referring expressions,https://aclanthology.org/P15-1158,2015,21
Linguistic Harbingers of Betrayal: A Case Study on an Online Strategy Game,https://aclanthology.org/P15-1159,2015,23
Who caught a cold ? - Identifying the subject of a symptom,https://aclanthology.org/P15-1160,2015,13
Weakly Supervised Role Identification in Teamwork Interactions,https://aclanthology.org/P15-1161,2015,17
Deep Unordered Composition Rivals Syntactic Methods for Text Classification,https://aclanthology.org/P15-1162,2015,571
{SOLAR}: Scalable Online Learning Algorithms for Ranking,https://aclanthology.org/P15-1163,2015,11
Text Categorization as a Graph Classification Problem,https://aclanthology.org/P15-1164,2015,59
Inverted indexing for cross-lingual {NLP},https://aclanthology.org/P15-1165,2015,81
Multi-Task Learning for Multiple Language Translation,https://aclanthology.org/P15-1166,2015,365
Accurate Linear-Time {C}hinese Word Segmentation via Embedding Matching,https://aclanthology.org/P15-1167,2015,32
Gated Recursive Neural Network for {C}hinese Word Segmentation,https://aclanthology.org/P15-1168,2015,94
An analysis of the user occupational class through {T}witter content,https://aclanthology.org/P15-1169,2015,161
Tracking unbounded Topic Streams,https://aclanthology.org/P15-1170,2015,7
Inducing Word and Part-of-Speech with {P}itman-{Y}or Hidden Semi-{M}arkov Models,https://aclanthology.org/P15-1171,2015,17
Coupled Sequence Labeling on Heterogeneous Annotations: {POS} Tagging as a Case Study,https://aclanthology.org/P15-1172,2015,21
{A}uto{E}xtend: Extending Word Embeddings to Embeddings for Synsets and Lexemes,https://aclanthology.org/P15-1173,2015,240
Improving Evaluation of Machine Translation Quality Estimation,https://aclanthology.org/P15-1174,2015,38
Proceedings of the 27th Conference on Computational Linguistics and Speech Processing ({ROCLING} 2015),https://aclanthology.org/O15-1000,2015,0
表示法學習技術於節錄式語音文件摘要之研究(A Study on Representation Learning Techniques for Extractive Spoken Document Summarization) [In {C}hinese],https://aclanthology.org/O15-1001,2015,0
使用詞向量表示與概念資訊於中文大詞彙連續語音辨識之語言模型調適(Exploring Word Embedding and Concept Information for Language Model Adaptation in {M}andarin Large Vocabulary Continuous Speech Recognition) [In {C}hinese],https://aclanthology.org/O15-1002,2015,0
結合β距離與圖形正規限制式之非負矩陣分解應用於單通道訊號源分離(Monaural Source Separation Using Nonnegative Matrix Factorization with Graph Regularization Constraint) [In {C}hinese],https://aclanthology.org/O15-1003,2015,1
以自然語言處理方法研發智慧型客語無聲調拼音輸入法 (Smart Toneless {P}inyin Input Method for {H}akka Based on Natural Language Processing) [In {C}hinese],https://aclanthology.org/O15-1004,2015,0
"《全唐詩》的分析、探勘與應用－風格、對仗、社會網路與對聯(Textual Analysis of Complete Tang Poems for Discoveries and Applications - Style, Antitheses, Social Networks, and Couplets)[In {C}hinese]",https://aclanthology.org/O15-1005,2015,1
Designing a Tag-Based Statistical Math Word Problem Solver with Reasoning and Explanation,https://aclanthology.org/O15-1006,2015,10
Explanation Generation for a Math Word Problem Solver,https://aclanthology.org/O15-1007,2015,0
可讀性預測於中小學國語文教科書及優良課外讀物之研究(A Study of Readability Prediction on Elementary and Secondary {C}hinese Textbooks and Excellent Extracurricular Reading Materials) [In {C}hinese],https://aclanthology.org/O15-1008,2015,3
基於貝氏定理自動分析語料庫與標定文步 (A {B}ayesian approach to determine move tags in corpus) [In {C}hinese],https://aclanthology.org/O15-1009,2015,1
調變頻譜分解之改良於強健性語音辨識(Several Refinements of Modulation Spectrum Factorization for Robust Speech Recognition) [In {C}hinese],https://aclanthology.org/O15-1010,2015,1
融合多種深層類神經網路聲學模型與分類技術於華語錯誤發音檢測之研究(Exploring Combinations of Various Deep Neural Network based Acoustic Models and Classification Techniques for {M}andarin Mispro-nunciation Detection)[In {C}hinese],https://aclanthology.org/O15-1011,2015,0
透過語音特徵建構基於堆疊稀疏自編碼器演算法之婚姻治療中夫妻互動行為量表自動化評分系統(Automating Behavior Coding for Distressed Couples Interactions Based on Stacked Sparse Autoencoder Framework using Speech-acoustic Features)[In {C}hinese],https://aclanthology.org/O15-1012,2015,0
語音增強基於小腦模型控制器(A Speech Enhancement System Based on Cerebellar Model Articulation Controller) [In {C}hinese],https://aclanthology.org/O15-1013,2015,0
類神經網路訓練結合環境群集及專家混合系統於強健性語音辨識(Automatic Speech Recognition using Neural Network based Acoustic Model with the Environment Clustering and Mixture of Experts Algorithms) [In {C}hinese],https://aclanthology.org/O15-1014,2015,0
基於已知名稱搜尋結果的網路實體辨識模型建立工具(A Tool for Web {NER} Model Generation Using Search Snippets of Known Entities) [In {C}hinese],https://aclanthology.org/O15-1015,2015,2
Word Co-occurrence Augmented Topic Model in Short Text,https://aclanthology.org/O15-1016,2015,1
基於 {W}ord2{V}ec 詞向量的網路情緒文和流行音樂媒合方法之研究(Matching {I}nternet Mood Essays with Pop-Music Based on {W}ord2{V}ec)[In {C}hinese],https://aclanthology.org/O15-1017,2015,0
基於{W}eb之商家景點擷取與資料庫建置(Points of Interest Extraction from Unstructured Web)[In {C}hinese],https://aclanthology.org/O15-1018,2015,0
運用關聯分析探勘民眾關注議題與發展方向:以環保議題為例(Mining Issues of Public Concern by Association Analysis: Using Environmental Issue as an Example)[In {C}hinese],https://aclanthology.org/O15-1019,2015,0
现代汉语语义词典多义词词库的校正和再修订(New Editing and Checking Work of the Semantic Knowledge Base of Contemporary {C}hinese ({SKCC}))[In {C}hinese],https://aclanthology.org/O15-1020,2015,0
以語言模型判斷學習者文句流暢度(Analyzing Learners {`}Writing Fluency Based on Language Model)[In {C}hinese],https://aclanthology.org/O15-1021,2015,1
The word complexity measure ({WCM}) in early phonological development: A longitudinal study from birth to three years old,https://aclanthology.org/O15-1022,2015,1
Learning Knowledge from User Search,https://aclanthology.org/O15-1023,2015,0
部落客憂鬱傾向分析與預測(Analysis and Prediction of Blogger{'}s Depression Tendency)[In {C}hinese],https://aclanthology.org/O15-1024,2015,1
"結合{ANN}、全域變異數與真實軌跡挑選之基週軌跡產生方法(A Pitch-contour Generation Method Combining {ANN} Prediction,Global Variance Matching, and Real-contour Selection)[In {C}hinese]",https://aclanthology.org/O15-1025,2015,0
運用{P}ython結合語音辨識及合成技術於自動化音文同步之實作(A Python Implementation of Automatic Speech-text Synchronization Using Speech Recognition and Text-to-Speech Technology)[In {C}hinese],https://aclanthology.org/O15-1026,2015,0
結合非線性動態特徵之語音情緒辨識(Speech Emotion Recognition via Nonlinear Dynamical Features)[In {C}hinese],https://aclanthology.org/O15-1027,2015,1
Proceedings of the 2015 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Tutorial Abstracts,https://aclanthology.org/N15-4000,2015,0
Hands-on Learning to Search for Structured Prediction,https://aclanthology.org/N15-4001,2015,0
Crowdsourcing for {NLP},https://aclanthology.org/N15-4002,2015,7
"The Logic of {AMR}: Practical, Unified, Graph-Based Sentence Semantics for {NLP}",https://aclanthology.org/N15-4003,2015,3
Deep Learning and Continuous Representations for Natural Language Processing,https://aclanthology.org/N15-4004,2015,1
Social Media Predictive Analytics,https://aclanthology.org/N15-4005,2015,6
Getting the Roles Right: Using {F}rame{N}et in {NLP},https://aclanthology.org/N15-4006,2015,4
Proceedings of the 2015 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Demonstrations,https://aclanthology.org/N15-3000,2015,0
Two Practical {R}hetorical {S}tructure {T}heory Parsers,https://aclanthology.org/N15-3001,2015,75
Analyzing and Visualizing Coreference Resolution Errors,https://aclanthology.org/N15-3002,2015,10
"hyp: A Toolkit for Representing, Manipulating, and Optimizing Hypergraphs",https://aclanthology.org/N15-3003,2015,0
Enhancing Instructor-Student and Student-Student Interactions with Mobile Interfaces and Summarization,https://aclanthology.org/N15-3004,2015,14
{RE}xtractor: a Robust Information Extractor,https://aclanthology.org/N15-3005,2015,8
"An {AMR} parser for {E}nglish, {F}rench, {G}erman, {S}panish and {J}apanese and a new {AMR}-annotated corpus",https://aclanthology.org/N15-3006,2015,40
{ICE}: Rapid Information Extraction Customization for {NLP} Novices,https://aclanthology.org/N15-3007,2015,16
{AMRICA}: an {AMR} Inspector for Cross-language Alignments,https://aclanthology.org/N15-3008,2015,9
{C}kylark: A More Robust {PCFG}-{LA} Parser,https://aclanthology.org/N15-3009,2015,15
{ELCO}3: Entity Linking with Corpus Coherence Combining Open Source Annotators,https://aclanthology.org/N15-3010,2015,2
{SETS}: Scalable and Efficient Tree Search in Dependency Graphs,https://aclanthology.org/N15-3011,2015,12
Visualizing Deep-Syntactic Parser Output,https://aclanthology.org/N15-3012,2015,1
{WOLFE}: An {NLP}-friendly Declarative Machine Learning Stack,https://aclanthology.org/N15-3013,2015,2
Lean Question Answering over {F}reebase from Scratch,https://aclanthology.org/N15-3014,2015,60
A Web Application for Automated Dialect Analysis,https://aclanthology.org/N15-3015,2015,16
An Open-source Framework for Multi-level Semantic Similarity Measurement,https://aclanthology.org/N15-3016,2015,3
Brahmi-Net: A transliteration and script conversion system for languages of the {I}ndian subcontinent,https://aclanthology.org/N15-3017,2015,23
A Concrete {C}hinese {NLP} Pipeline,https://aclanthology.org/N15-3018,2015,2
{C}ro{V}e{WA}: Crosslingual Vector-Based Writing Assistance,https://aclanthology.org/N15-3019,2015,2
Online Readability and Text Complexity Analysis with {T}ext{E}valuator,https://aclanthology.org/N15-3020,2015,16
Natural Language Question Answering and Analytics for Diverse and Interlinked Datasets,https://aclanthology.org/N15-3021,2015,12
